2012-06-01;39;Road-650 Black- 58;Bikes;Road Bikes;4;1;3;300.00;3132;783;2349;300.00;1184;28;28
2012-06-01;44;Road-650 Red- 52;Bikes;Road Bikes;2;3;-1;-33.33;1566;2349;-783;-33.33;592;29;29
2012-06-01;45;Road-650 Red- 58;Bikes;Road Bikes;2;7;-5;-71.43;1566;5481;-3915;-71.43;592;29;29
2012-06-01;46;Road-650 Red- 60;Bikes;Road Bikes;1;7;-6;-85.71;783;5481;-4698;-85.71;296;31;31
2012-07-01;122;Mountain-200 Black- 46;Bikes;Mountain Bikes;21;25;-4;-16.00;43029;51225;-8196;-16.00;16737;1;1
2012-07-01;123;Mountain-200 Silver- 38;Bikes;Mountain Bikes;18;22;-4;-18.18;37278;45562;-8284;-18.18;14490;2;2
2012-07-01;121;Mountain-200 Black- 42;Bikes;Mountain Bikes;18;22;-4;-18.18;36882;45078;-8196;-18.18;14346;3;2
2012-07-01;48;Road-250 Red- 44;Bikes;Road Bikes;14;8;6;75.00;34202;19544;14658;75.00;12936;4;4
2012-07-01;49;Road-250 Red- 48;Bikes;Road Bikes;14;9;5;55.56;34202;21987;12215;55.56;12936;4;4
2012-07-01;139;Road-250 Black- 44;Bikes;Road Bikes;13;8;5;62.50;28366;17456;10910;62.50;8151;6;6
2012-07-01;143;Road-250 Red- 58;Bikes;Road Bikes;13;13;0;0.00;28366;28366;0;0.00;8151;6;6
2012-07-01;125;Mountain-200 Silver- 46;Bikes;Mountain Bikes;13;8;5;62.50;26923;16568;10355;62.50;10465;8;6
2012-07-01;124;Mountain-200 Silver- 42;Bikes;Mountain Bikes;13;17;-4;-23.53;26923;35207;-8284;-23.53;10465;8;6
2012-07-01;120;Mountain-200 Black- 38;Bikes;Mountain Bikes;12;16;-4;-25.00;24588;32784;-8196;-25.00;9564;10;10
2012-07-01;140;Road-250 Black- 48;Bikes;Road Bikes;10;17;-7;-41.18;21820;37094;-15274;-41.18;6270;11;11
2012-07-01;131;Road-550-W Yellow- 40;Bikes;Road Bikes;9;5;4;80.00;9000;5000;4000;80.00;2583;14;12
2012-07-01;141;Road-250 Black- 52;Bikes;Road Bikes;8;28;-20;-71.43;17456;61096;-43640;-71.43;5016;12;13
2012-07-01;47;Road-650 Red- 62;Bikes;Road Bikes;8;5;3;60.00;6264;3915;2349;60.00;2368;16;13
2012-07-01;39;Road-650 Black- 58;Bikes;Road Bikes;8;4;4;100.00;6264;3132;3132;100.00;2368;16;13
2012-07-01;50;Road-250 Red- 52;Bikes;Road Bikes;7;10;-3;-30.00;17101;24430;-7329;-30.00;6468;13;16
2012-07-01;133;Road-550-W Yellow- 44;Bikes;Road Bikes;6;9;-3;-33.33;6000;9000;-3000;-33.33;1722;18;17
2012-07-01;40;Road-650 Black- 60;Bikes;Road Bikes;6;9;-3;-33.33;4698;7047;-2349;-33.33;1776;19;17
2012-07-01;130;Road-550-W Yellow- 38;Bikes;Road Bikes;4;7;-3;-42.86;4000;7000;-3000;-42.86;1148;20;19
2012-07-01;43;Road-650 Red- 48;Bikes;Road Bikes;4;5;-1;-20.00;3132;3915;-783;-20.00;1184;21;19
2012-07-01;142;Road-250 Black- 58;Bikes;Road Bikes;4;14;-10;-71.43;8728;30548;-21820;-71.43;2508;15;19
2012-07-01;132;Road-550-W Yellow- 42;Bikes;Road Bikes;3;10;-7;-70.00;3000;10000;-7000;-70.00;861;22;22
2012-07-01;134;Road-550-W Yellow- 48;Bikes;Road Bikes;3;11;-8;-72.73;3000;11000;-8000;-72.73;861;22;22
2012-07-01;44;Road-650 Red- 52;Bikes;Road Bikes;3;2;1;50.00;2349;1566;783;50.00;888;24;22
2012-07-01;45;Road-650 Red- 58;Bikes;Road Bikes;2;2;0;0.00;1566;1566;0;0.00;592;25;25
2012-07-01;42;Road-650 Red- 44;Bikes;Road Bikes;2;7;-5;-71.43;1566;5481;-3915;-71.43;592;25;25
2012-07-01;41;Road-650 Black- 62;Bikes;Road Bikes;2;5;-3;-60.00;1566;3915;-2349;-60.00;592;25;25
2012-07-01;38;Road-650 Black- 52;Bikes;Road Bikes;2;5;-3;-60.00;1566;3915;-2349;-60.00;592;25;25
2012-07-01;37;Road-650 Black- 48;Bikes;Road Bikes;2;6;-4;-66.67;1566;4698;-3132;-66.67;592;25;25
2012-07-01;36;Road-650 Black- 44;Bikes;Road Bikes;2;8;-6;-75.00;1566;6264;-4698;-75.00;592;25;25
2012-07-01;46;Road-650 Red- 60;Bikes;Road Bikes;2;1;1;100.00;1566;783;783;100.00;592;25;25
2012-08-01;122;Mountain-200 Black- 46;Bikes;Mountain Bikes;23;21;2;9.52;47127;43029;4098;9.52;18331;1;1
2012-08-01;120;Mountain-200 Black- 38;Bikes;Mountain Bikes;22;12;10;83.33;45078;24588;20490;83.33;17534;3;2
2012-08-01;125;Mountain-200 Silver- 46;Bikes;Mountain Bikes;20;13;7;53.85;41420;26923;14497;53.85;16100;4;3
2012-08-01;49;Road-250 Red- 48;Bikes;Road Bikes;19;14;5;35.71;46417;34202;12215;35.71;17556;2;4
2012-08-01;123;Mountain-200 Silver- 38;Bikes;Mountain Bikes;17;18;-1;-5.56;35207;37278;-2071;-5.56;13685;5;5
2012-08-01;124;Mountain-200 Silver- 42;Bikes;Mountain Bikes;16;13;3;23.08;33136;26923;6213;23.08;12880;6;6
2012-08-01;121;Mountain-200 Black- 42;Bikes;Mountain Bikes;16;18;-2;-11.11;32784;36882;-4098;-11.11;12752;7;6
2012-08-01;142;Road-250 Black- 58;Bikes;Road Bikes;13;4;9;225.00;28366;8728;19638;225.00;8151;9;8
2012-08-01;140;Road-250 Black- 48;Bikes;Road Bikes;13;10;3;30.00;28366;21820;6546;30.00;8151;9;8
2012-08-01;139;Road-250 Black- 44;Bikes;Road Bikes;12;13;-1;-7.69;26184;28366;-2182;-7.69;7524;11;10
2012-08-01;48;Road-250 Red- 44;Bikes;Road Bikes;12;14;-2;-14.29;29316;34202;-4886;-14.29;11088;8;10
2012-08-01;141;Road-250 Black- 52;Bikes;Road Bikes;11;8;3;37.50;24002;17456;6546;37.50;6897;12;12
2012-08-01;133;Road-550-W Yellow- 44;Bikes;Road Bikes;10;6;4;66.67;10000;6000;4000;66.67;2870;15;13
2012-08-01;39;Road-650 Black- 58;Bikes;Road Bikes;8;8;0;0.00;6264;6264;0;0.00;2368;16;14
2012-08-01;50;Road-250 Red- 52;Bikes;Road Bikes;8;7;1;14.29;19544;17101;2443;14.29;7392;13;14
2012-08-01;143;Road-250 Red- 58;Bikes;Road Bikes;6;13;-7;-53.85;13092;28366;-15274;-53.85;3762;14;16
2012-08-01;130;Road-550-W Yellow- 38;Bikes;Road Bikes;6;4;2;50.00;6000;4000;2000;50.00;1722;17;16
2012-08-01;134;Road-550-W Yellow- 48;Bikes;Road Bikes;6;3;3;100.00;6000;3000;3000;100.00;1722;17;16
2012-08-01;38;Road-650 Black- 52;Bikes;Road Bikes;6;2;4;200.00;4698;1566;3132;200.00;1776;20;16
2012-08-01;40;Road-650 Black- 60;Bikes;Road Bikes;6;6;0;0.00;4698;4698;0;0.00;1776;20;16
2012-08-01;45;Road-650 Red- 58;Bikes;Road Bikes;6;2;4;200.00;4698;1566;3132;200.00;1776;20;16
2012-08-01;44;Road-650 Red- 52;Bikes;Road Bikes;6;3;3;100.00;4698;2349;2349;100.00;1776;20;16
2012-08-01;43;Road-650 Red- 48;Bikes;Road Bikes;5;4;1;25.00;3915;3132;783;25.00;1480;24;23
2012-08-01;131;Road-550-W Yellow- 40;Bikes;Road Bikes;5;9;-4;-44.44;5000;9000;-4000;-44.44;1435;19;23
2012-08-01;41;Road-650 Black- 62;Bikes;Road Bikes;4;2;2;100.00;3132;1566;1566;100.00;1184;25;25
2012-08-01;47;Road-650 Red- 62;Bikes;Road Bikes;4;8;-4;-50.00;3132;6264;-3132;-50.00;1184;25;25
2012-08-01;132;Road-550-W Yellow- 42;Bikes;Road Bikes;3;3;0;0.00;3000;3000;0;0.00;861;27;27
2012-08-01;46;Road-650 Red- 60;Bikes;Road Bikes;3;2;1;50.00;2349;1566;783;50.00;888;28;27
2012-08-01;42;Road-650 Red- 44;Bikes;Road Bikes;3;2;1;50.00;2349;1566;783;50.00;888;28;27
2012-08-01;36;Road-650 Black- 44;Bikes;Road Bikes;3;2;1;50.00;2349;1566;783;50.00;888;28;27
2012-08-01;37;Road-650 Black- 48;Bikes;Road Bikes;2;2;0;0.00;1566;1566;0;0.00;592;31;31
2012-09-01;125;Mountain-200 Silver- 46;Bikes;Mountain Bikes;24;20;4;20.00;49704;41420;8284;20.00;19320;1;1
2012-09-01;48;Road-250 Red- 44;Bikes;Road Bikes;20;12;8;66.67;48860;29316;19544;66.67;18480;2;2
2012-09-01;122;Mountain-200 Black- 46;Bikes;Mountain Bikes;20;23;-3;-13.04;40980;47127;-6147;-13.04;15940;3;2
2012-09-01;123;Mountain-200 Silver- 38;Bikes;Mountain Bikes;18;17;1;5.88;37278;35207;2071;5.88;14490;4;4
2012-09-01;120;Mountain-200 Black- 38;Bikes;Mountain Bikes;17;22;-5;-22.73;34833;45078;-10245;-22.73;13549;5;5
2012-09-01;140;Road-250 Black- 48;Bikes;Road Bikes;15;13;2;15.38;32730;28366;4364;15.38;9405;6;6
2012-09-01;121;Mountain-200 Black- 42;Bikes;Mountain Bikes;15;16;-1;-6.25;30735;32784;-2049;-6.25;11955;7;6
2012-09-01;50;Road-250 Red- 52;Bikes;Road Bikes;11;8;3;37.50;26873;19544;7329;37.50;10164;8;8
2012-09-01;141;Road-250 Black- 52;Bikes;Road Bikes;11;11;0;0.00;24002;24002;0;0.00;6897;9;8
2012-09-01;142;Road-250 Black- 58;Bikes;Road Bikes;11;13;-2;-15.38;24002;28366;-4364;-15.38;6897;9;8
2012-09-01;124;Mountain-200 Silver- 42;Bikes;Mountain Bikes;11;16;-5;-31.25;22781;33136;-10355;-31.25;8855;11;8
2012-09-01;143;Road-250 Red- 58;Bikes;Road Bikes;8;6;2;33.33;17456;13092;4364;33.33;5016;12;12
2012-09-01;139;Road-250 Black- 44;Bikes;Road Bikes;8;12;-4;-33.33;17456;26184;-8728;-33.33;5016;12;12
2012-09-01;42;Road-650 Red- 44;Bikes;Road Bikes;8;3;5;166.67;6264;2349;3915;166.67;2368;17;12
2012-09-01;38;Road-650 Black- 52;Bikes;Road Bikes;8;6;2;33.33;6264;4698;1566;33.33;2368;17;12
2012-09-01;133;Road-550-W Yellow- 44;Bikes;Road Bikes;7;10;-3;-30.00;7000;10000;-3000;-30.00;2009;15;16
2012-09-01;130;Road-550-W Yellow- 38;Bikes;Road Bikes;7;6;1;16.67;7000;6000;1000;16.67;2009;15;16
2012-09-01;43;Road-650 Red- 48;Bikes;Road Bikes;7;5;2;40.00;5481;3915;1566;40.00;2072;20;16
2012-09-01;44;Road-650 Red- 52;Bikes;Road Bikes;7;6;1;16.67;5481;4698;783;16.67;2072;20;16
2012-09-01;134;Road-550-W Yellow- 48;Bikes;Road Bikes;6;6;0;0.00;6000;6000;0;0.00;1722;19;20
2012-09-01;49;Road-250 Red- 48;Bikes;Road Bikes;6;19;-13;-68.42;14658;46417;-31759;-68.42;5544;14;20
2012-09-01;47;Road-650 Red- 62;Bikes;Road Bikes;5;4;1;25.00;3915;3132;783;25.00;1480;23;22
2012-09-01;36;Road-650 Black- 44;Bikes;Road Bikes;4;3;1;33.33;3132;2349;783;33.33;1184;24;23
2012-09-01;132;Road-550-W Yellow- 42;Bikes;Road Bikes;4;3;1;33.33;4000;3000;1000;33.33;1148;22;23
2012-09-01;131;Road-550-W Yellow- 40;Bikes;Road Bikes;3;5;-2;-40.00;3000;5000;-2000;-40.00;861;25;25
2012-09-01;37;Road-650 Black- 48;Bikes;Road Bikes;3;2;1;50.00;2349;1566;783;50.00;888;26;25
2012-09-01;41;Road-650 Black- 62;Bikes;Road Bikes;3;4;-1;-25.00;2349;3132;-783;-25.00;888;26;25
2012-09-01;40;Road-650 Black- 60;Bikes;Road Bikes;2;6;-4;-66.67;1566;4698;-3132;-66.67;592;28;28
2012-10-01;125;Mountain-200 Silver- 46;Bikes;Mountain Bikes;27;24;3;12.50;55917;49704;6213;12.50;21735;1;1
2012-10-01;124;Mountain-200 Silver- 42;Bikes;Mountain Bikes;22;11;11;100.00;45562;22781;22781;100.00;17710;2;2
2012-10-01;122;Mountain-200 Black- 46;Bikes;Mountain Bikes;19;20;-1;-5.00;38931;40980;-2049;-5.00;15143;4;3
2012-10-01;123;Mountain-200 Silver- 38;Bikes;Mountain Bikes;18;18;0;0.00;37278;37278;0;0.00;14490;5;4
2012-10-01;141;Road-250 Black- 52;Bikes;Road Bikes;18;11;7;63.64;39276;24002;15274;63.64;11286;3;4
2012-10-01;120;Mountain-200 Black- 38;Bikes;Mountain Bikes;17;17;0;0.00;34833;34833;0;0.00;13549;6;6
2012-10-01;121;Mountain-200 Black- 42;Bikes;Mountain Bikes;16;15;1;6.67;32784;30735;2049;6.67;12752;7;7
2012-10-01;142;Road-250 Black- 58;Bikes;Road Bikes;14;11;3;27.27;30548;24002;6546;27.27;8778;8;8
2012-10-01;132;Road-550-W Yellow- 42;Bikes;Road Bikes;14;4;10;250.00;14000;4000;10000;250.00;4018;14;8
2012-10-01;143;Road-250 Red- 58;Bikes;Road Bikes;13;8;5;62.50;28366;17456;10910;62.50;8151;9;10
2012-10-01;50;Road-250 Red- 52;Bikes;Road Bikes;10;11;-1;-9.09;24430;26873;-2443;-9.09;9240;10;11
2012-10-01;49;Road-250 Red- 48;Bikes;Road Bikes;10;6;4;66.67;24430;14658;9772;66.67;9240;10;11
2012-10-01;45;Road-650 Red- 58;Bikes;Road Bikes;10;6;4;66.67;7830;4698;3132;66.67;2960;16;11
2012-10-01;42;Road-650 Red- 44;Bikes;Road Bikes;8;8;0;0.00;6264;6264;0;0.00;2368;20;14
2012-10-01;48;Road-250 Red- 44;Bikes;Road Bikes;8;20;-12;-60.00;19544;48860;-29316;-60.00;7392;12;14
2012-10-01;139;Road-250 Black- 44;Bikes;Road Bikes;8;8;0;0.00;17456;17456;0;0.00;5016;13;14
2012-10-01;134;Road-550-W Yellow- 48;Bikes;Road Bikes;7;6;1;16.67;7000;6000;1000;16.67;2009;17;17
2012-10-01;133;Road-550-W Yellow- 44;Bikes;Road Bikes;7;7;0;0.00;7000;7000;0;0.00;2009;17;17
2012-10-01;131;Road-550-W Yellow- 40;Bikes;Road Bikes;7;3;4;133.33;7000;3000;4000;133.33;2009;17;17
2012-10-01;37;Road-650 Black- 48;Bikes;Road Bikes;7;3;4;133.33;5481;2349;3132;133.33;2072;22;17
2012-10-01;43;Road-650 Red- 48;Bikes;Road Bikes;6;7;-1;-14.29;4698;5481;-783;-14.29;1776;23;21
2012-10-01;46;Road-650 Red- 60;Bikes;Road Bikes;6;3;3;100.00;4698;2349;2349;100.00;1776;23;21
2012-10-01;130;Road-550-W Yellow- 38;Bikes;Road Bikes;6;7;-1;-14.29;6000;7000;-1000;-14.29;1722;21;21
2012-10-01;140;Road-250 Black- 48;Bikes;Road Bikes;6;15;-9;-60.00;13092;32730;-19638;-60.00;3762;15;21
2012-10-01;47;Road-650 Red- 62;Bikes;Road Bikes;5;5;0;0.00;3915;3915;0;0.00;1480;25;25
2012-10-01;39;Road-650 Black- 58;Bikes;Road Bikes;5;8;-3;-37.50;3915;6264;-2349;-37.50;1480;25;25
2012-10-01;38;Road-650 Black- 52;Bikes;Road Bikes;4;8;-4;-50.00;3132;6264;-3132;-50.00;1184;27;27
2012-10-01;40;Road-650 Black- 60;Bikes;Road Bikes;4;2;2;100.00;3132;1566;1566;100.00;1184;27;27
2012-10-01;41;Road-650 Black- 62;Bikes;Road Bikes;4;3;1;33.33;3132;2349;783;33.33;1184;27;27
2012-10-01;44;Road-650 Red- 52;Bikes;Road Bikes;4;7;-3;-42.86;3132;5481;-2349;-42.86;1184;27;27
2012-10-01;36;Road-650 Black- 44;Bikes;Road Bikes;3;4;-1;-25.00;2349;3132;-783;-25.00;888;31;31
2012-11-01;121;Mountain-200 Black- 42;Bikes;Mountain Bikes;27;16;11;68.75;55323;32784;22539;68.75;21519;1;1
2012-11-01;120;Mountain-200 Black- 38;Bikes;Mountain Bikes;25;17;8;47.06;51225;34833;16392;47.06;19925;2;2
2012-11-01;124;Mountain-200 Silver- 42;Bikes;Mountain Bikes;21;22;-1;-4.55;43491;45562;-2071;-4.55;16905;3;3
2012-11-01;122;Mountain-200 Black- 46;Bikes;Mountain Bikes;21;19;2;10.53;43029;38931;4098;10.53;16737;4;3
2012-11-01;125;Mountain-200 Silver- 46;Bikes;Mountain Bikes;18;27;-9;-33.33;37278;55917;-18639;-33.33;14490;5;5
2012-11-01;143;Road-250 Red- 58;Bikes;Road Bikes;15;13;2;15.38;32730;28366;4364;15.38;9405;6;6
2012-11-01;133;Road-550-W Yellow- 44;Bikes;Road Bikes;15;7;8;114.29;15000;7000;8000;114.29;4305;13;6
2012-11-01;123;Mountain-200 Silver- 38;Bikes;Mountain Bikes;15;18;-3;-16.67;31065;37278;-6213;-16.67;12075;8;6
2012-11-01;139;Road-250 Black- 44;Bikes;Road Bikes;13;8;5;62.50;28366;17456;10910;62.50;8151;9;9
2012-11-01;49;Road-250 Red- 48;Bikes;Road Bikes;13;10;3;30.00;31759;24430;7329;30.00;12012;7;9
2012-11-01;130;Road-550-W Yellow- 38;Bikes;Road Bikes;12;6;6;100.00;12000;6000;6000;100.00;3444;14;11
2012-11-01;134;Road-550-W Yellow- 48;Bikes;Road Bikes;11;7;4;57.14;11000;7000;4000;57.14;3157;15;12
2012-11-01;141;Road-250 Black- 52;Bikes;Road Bikes;10;18;-8;-44.44;21820;39276;-17456;-44.44;6270;10;13
2012-11-01;45;Road-650 Red- 58;Bikes;Road Bikes;10;10;0;0.00;7830;7830;0;0.00;2960;19;13
2012-11-01;142;Road-250 Black- 58;Bikes;Road Bikes;9;14;-5;-35.71;19638;30548;-10910;-35.71;5643;11;15
2012-11-01;131;Road-550-W Yellow- 40;Bikes;Road Bikes;9;7;2;28.57;9000;7000;2000;28.57;2583;17;15
2012-11-01;50;Road-250 Red- 52;Bikes;Road Bikes;7;10;-3;-30.00;17101;24430;-7329;-30.00;6468;12;17
2012-11-01;40;Road-650 Black- 60;Bikes;Road Bikes;7;4;3;75.00;5481;3132;2349;75.00;2072;20;17
2012-11-01;39;Road-650 Black- 58;Bikes;Road Bikes;7;5;2;40.00;5481;3915;1566;40.00;2072;20;17
2012-11-01;37;Road-650 Black- 48;Bikes;Road Bikes;7;7;0;0.00;5481;5481;0;0.00;2072;20;17
2012-11-01;44;Road-650 Red- 52;Bikes;Road Bikes;6;4;2;50.00;4698;3132;1566;50.00;1776;23;21
2012-11-01;43;Road-650 Red- 48;Bikes;Road Bikes;6;6;0;0.00;4698;4698;0;0.00;1776;23;21
2012-11-01;42;Road-650 Red- 44;Bikes;Road Bikes;6;8;-2;-25.00;4698;6264;-1566;-25.00;1776;23;21
2012-11-01;38;Road-650 Black- 52;Bikes;Road Bikes;5;4;1;25.00;3915;3132;783;25.00;1480;27;24
2012-11-01;36;Road-650 Black- 44;Bikes;Road Bikes;5;3;2;66.67;3915;2349;1566;66.67;1480;27;24
2012-11-01;47;Road-650 Red- 62;Bikes;Road Bikes;5;5;0;0.00;3915;3915;0;0.00;1480;27;24
2012-11-01;41;Road-650 Black- 62;Bikes;Road Bikes;4;4;0;0.00;3132;3132;0;0.00;1184;30;27
2012-11-01;132;Road-550-W Yellow- 42;Bikes;Road Bikes;4;14;-10;-71.43;4000;14000;-10000;-71.43;1148;26;27
2012-11-01;140;Road-250 Black- 48;Bikes;Road Bikes;4;6;-2;-33.33;8728;13092;-4364;-33.33;2508;18;27
2012-11-01;48;Road-250 Red- 44;Bikes;Road Bikes;4;8;-4;-50.00;9772;19544;-9772;-50.00;3696;16;27
2012-11-01;46;Road-650 Red- 60;Bikes;Road Bikes;3;6;-3;-50.00;2349;4698;-2349;-50.00;888;31;31
2012-12-01;125;Mountain-200 Silver- 46;Bikes;Mountain Bikes;30;18;12;66.67;62877;37278;25599;68.67;24897;1;1
2012-12-01;123;Mountain-200 Silver- 38;Bikes;Mountain Bikes;26;15;11;73.33;55091;31065;24026;77.34;22175;2;2
2012-12-01;120;Mountain-200 Black- 38;Bikes;Mountain Bikes;24;25;-1;-4.00;49914;51225;-1311;-2.56;19866;3;3
2012-12-01;122;Mountain-200 Black- 46;Bikes;Mountain Bikes;23;21;2;9.52;48603;43029;5574;12.95;19807;4;4
2012-12-01;124;Mountain-200 Silver- 42;Bikes;Mountain Bikes;22;21;1;4.76;46309;43491;2818;6.48;18457;5;5
2012-12-01;121;Mountain-200 Black- 42;Bikes;Mountain Bikes;21;27;-6;-22.22;44013;55323;-11310;-20.44;17721;6;6
2012-12-01;295;Water Bottle - 30 oz.;Accessories;Bottles and Cages;18;NULL;NULL;NULL;90;NULL;NULL;NULL;54;63;7
2012-12-01;142;Road-250 Black- 58;Bikes;Road Bikes;16;9;7;77.78;35434;19638;15796;80.44;10554;7;8
2012-12-01;48;Road-250 Red- 44;Bikes;Road Bikes;14;4;10;250.00;34202;9772;24430;250.00;12936;8;9
2012-12-01;143;Road-250 Red- 58;Bikes;Road Bikes;12;15;-3;-20.00;26967;32730;-5763;-17.61;8307;9;10
2012-12-01;139;Road-250 Black- 44;Bikes;Road Bikes;11;13;-2;-15.38;24524;28366;-3842;-13.54;7419;10;11
2012-12-01;130;Road-550-W Yellow- 38;Bikes;Road Bikes;11;12;-1;-8.33;11000;12000;-1000;-8.33;3157;15;11
2012-12-01;104;Mountain Bottle Cage;Accessories;Bottles and Cages;11;NULL;NULL;NULL;110;NULL;NULL;NULL;66;58;11
2012-12-01;245;Sport-100 Helmet- Blue;Accessories;Helmets;10;NULL;NULL;NULL;350;NULL;NULL;NULL;220;51;14
2012-12-01;246;Sport-100 Helmet- Red;Accessories;Helmets;10;NULL;NULL;NULL;350;NULL;NULL;NULL;220;51;14
2012-12-01;49;Road-250 Red- 48;Bikes;Road Bikes;9;13;-4;-30.77;21987;31759;-9772;-30.77;8316;11;16
2012-12-01;141;Road-250 Black- 52;Bikes;Road Bikes;9;10;-1;-10.00;20421;21820;-1399;-6.41;6426;12;16
2012-12-01;105;Road Bottle Cage;Accessories;Bottles and Cages;9;NULL;NULL;NULL;81;NULL;NULL;NULL;54;64;16
2012-12-01;166;AWC Logo Cap;Clothing;Caps;8;NULL;NULL;NULL;72;NULL;NULL;NULL;16;65;19
2012-12-01;134;Road-550-W Yellow- 48;Bikes;Road Bikes;8;11;-3;-27.27;8240;11000;-2760;-25.09;2536;16;19
2012-12-01;43;Road-650 Red- 48;Bikes;Road Bikes;8;6;2;33.33;6264;4698;1566;33.33;2368;19;19
2012-12-01;37;Road-650 Black- 48;Bikes;Road Bikes;8;7;1;14.29;6264;5481;783;14.29;2368;19;19
2012-12-01;131;Road-550-W Yellow- 40;Bikes;Road Bikes;7;9;-2;-22.22;7120;9000;-1880;-20.89;2129;17;23
2012-12-01;133;Road-550-W Yellow- 44;Bikes;Road Bikes;7;15;-8;-53.33;7120;15000;-7880;-52.53;2129;17;23
2012-12-01;50;Road-250 Red- 52;Bikes;Road Bikes;7;7;0;0.00;17101;17101;0;0.00;6468;13;23
2012-12-01;140;Road-250 Black- 48;Bikes;Road Bikes;7;4;3;75.00;15535;8728;6807;77.99;4650;14;23
2012-12-01;290;Road Tire Tube;Accessories;Tires and Tubes;7;NULL;NULL;NULL;28;NULL;NULL;NULL;21;73;23
2012-12-01;132;Road-550-W Yellow- 42;Bikes;Road Bikes;6;4;2;50.00;6000;4000;2000;50.00;1722;21;28
2012-12-01;244;Sport-100 Helmet- Black;Accessories;Helmets;6;NULL;NULL;NULL;210;NULL;NULL;NULL;132;53;28
2012-12-01;41;Road-650 Black- 62;Bikes;Road Bikes;6;4;2;50.00;4698;3132;1566;50.00;1776;25;28
2012-12-01;38;Road-650 Black- 52;Bikes;Road Bikes;6;5;1;20.00;4698;3915;783;20.00;1776;25;28
2012-12-01;39;Road-650 Black- 58;Bikes;Road Bikes;6;7;-1;-14.29;4698;5481;-783;-14.29;1776;25;28
2012-12-01;174;Fender Set - Mountain;Accessories;Fenders;5;NULL;NULL;NULL;110;NULL;NULL;NULL;70;58;33
2012-12-01;285;LL Road Tire;Accessories;Tires and Tubes;5;NULL;NULL;NULL;105;NULL;NULL;NULL;65;62;33
2012-12-01;284;HL Mountain Tire;Accessories;Tires and Tubes;4;NULL;NULL;NULL;140;NULL;NULL;NULL;88;56;35
2012-12-01;287;HL Road Tire;Accessories;Tires and Tubes;4;NULL;NULL;NULL;132;NULL;NULL;NULL;84;57;35
2012-12-01;45;Road-650 Red- 58;Bikes;Road Bikes;4;10;-6;-60.00;3132;7830;-4698;-60.00;1184;28;35
2012-12-01;47;Road-650 Red- 62;Bikes;Road Bikes;4;5;-1;-20.00;3132;3915;-783;-20.00;1184;28;35
2012-12-01;128;Road-750 Black- 52;Bikes;Road Bikes;4;NULL;NULL;NULL;2160;NULL;NULL;NULL;784;35;35
2012-12-01;259;Patch Kit/8 Patches;Accessories;Tires and Tubes;4;NULL;NULL;NULL;8;NULL;NULL;NULL;4;80;35
2012-12-01;289;Mountain Tire Tube;Accessories;Tires and Tubes;3;NULL;NULL;NULL;15;NULL;NULL;NULL;9;78;41
2012-12-01;40;Road-650 Black- 60;Bikes;Road Bikes;3;7;-4;-57.14;2349;5481;-3132;-57.14;888;33;41
2012-12-01;36;Road-650 Black- 44;Bikes;Road Bikes;3;5;-2;-40.00;2349;3915;-1566;-40.00;888;33;41
2012-12-01;126;Road-750 Black- 44;Bikes;Road Bikes;3;NULL;NULL;NULL;1620;NULL;NULL;NULL;588;38;41
2012-12-01;248;Long-Sleeve Logo Jersey- L;Clothing;Jerseys;3;NULL;NULL;NULL;150;NULL;NULL;NULL;36;55;41
2012-12-01;136;Road-350-W Yellow- 42;Bikes;Road Bikes;3;NULL;NULL;NULL;5103;NULL;NULL;NULL;1854;22;41
2012-12-01;158;Touring-1000 Blue- 46;Bikes;Touring Bikes;2;NULL;NULL;NULL;4768;NULL;NULL;NULL;1804;23;47
2012-12-01;163;Touring-1000 Yellow- 50;Bikes;Touring Bikes;2;NULL;NULL;NULL;4768;NULL;NULL;NULL;1804;23;47
2012-12-01;247;Hydration Pack - 70 oz.;Accessories;Hydration Packs;2;NULL;NULL;NULL;110;NULL;NULL;NULL;68;58;47
2012-12-01;275;Short-Sleeve Classic Jersey- L;Clothing;Jerseys;2;NULL;NULL;NULL;108;NULL;NULL;NULL;24;61;47
2012-12-01;127;Road-750 Black- 48;Bikes;Road Bikes;2;NULL;NULL;NULL;1080;NULL;NULL;NULL;392;44;47
2012-12-01;129;Road-750 Black- 58;Bikes;Road Bikes;2;NULL;NULL;NULL;1080;NULL;NULL;NULL;392;44;47
2012-12-01;42;Road-650 Red- 44;Bikes;Road Bikes;2;6;-4;-66.67;1566;4698;-3132;-66.67;592;39;47
2012-12-01;46;Road-650 Red- 60;Bikes;Road Bikes;2;3;-1;-33.33;1566;2349;-783;-33.33;592;39;47
2012-12-01;152;Touring-3000 Yellow- 58;Bikes;Touring Bikes;2;NULL;NULL;NULL;1484;NULL;NULL;NULL;562;41;47
2012-12-01;154;Touring-2000 Blue- 46;Bikes;Touring Bikes;2;NULL;NULL;NULL;2430;NULL;NULL;NULL;920;30;47
2012-12-01;291;Touring Tire Tube;Accessories;Tires and Tubes;2;NULL;NULL;NULL;10;NULL;NULL;NULL;6;79;47
2012-12-01;286;ML Road Tire;Accessories;Tires and Tubes;2;NULL;NULL;NULL;50;NULL;NULL;NULL;32;70;47
